Date,Close,LogReturn,Volatilidad_7d,Volatilidad_14d,Volatilidad_21d,Volatilidad_28d
2018-02-24,9694.51,-0.044044232440205694,1.0539013622625886,1.2410147061986576,1.475009884301542,1.4047626485239004
2018-02-25,9590.0,-0.010838857005757338,0.9905802062712671,1.1939978155403608,1.3816242582751463,1.3970621553389753
2018-02-26,10324.0,0.07375039296102065,1.0021110294333657,1.1486819495997103,1.1815854594022412,1.4155848836565752
2018-02-27,10569.04,0.023457690816912395,1.029132939377657,1.113138244340958,1.1307037122104797,1.3762026603162234
2018-02-28,10326.76,-0.023190388304420374,0.9039030039107535,1.0205957123473313,1.1385499664002006,1.3789110476547886
2018-03-01,10920.0,0.05585738594789953,0.8216057029397947,1.0196025434485059,1.151018295659831,1.330308381035646
2018-03-02,11039.0,0.010838486719455614,0.8094161571788886,1.0185998880300264,1.076156992283251,1.3197039350382116
2018-03-03,11464.48,0.0378191028154963,0.6661742372609234,0.9460971561624907,1.0737742013670881,1.320192800212917
2018-03-04,11515.0,0.004396973420937615,0.6256137870424071,0.878426932019052,1.0296529390846318,1.2351062083189528
2018-03-05,11454.0,-0.005311519300982928,0.5091987758551771,0.8055660458524629,0.9679808259590633,1.045455765510109
2018-03-06,10716.48,-0.06655627045932556,0.7664033121048687,0.8776635107092146,0.9982783579947714,1.0441743240733399
2018-03-07,9910.0,-0.07823839517044331,0.9560097060282856,0.8948679752249452,0.9818142782629025,1.0923000059099128
2018-03-08,9271.64,-0.06658406963285031,0.8808508285593531,0.9036851739846896,0.9916839104357201,1.1245011543668633
2018-03-09,9227.0,-0.004826310112627507,0.8505783134288267,0.8816289163744914,0.9880174204377349,1.0564152232447044
2018-03-10,8770.22,-0.05077207700814943,0.6700730214107409,0.8902623126893136,0.9270686755519671,1.0715301489764206
2018-03-11,9533.57,0.08345736243611354,1.0887312073221374,1.0024432528357095,0.9786404564880341,1.0889264668700807
2018-03-12,9131.34,-0.043106801293249175,1.0771252514211744,0.9349859530508263,0.9327026377435862,1.0448096577614905
2018-03-13,9150.0,0.002041426556296274,1.0584364382861018,0.9205439566803487,0.9321408220249476,1.0325966091779393
2018-03-14,8170.0,-0.1132849704155184,1.1923418843308213,1.060305306865793,0.9977833474006295,1.0455580777875018
2018-03-15,8240.98,0.0086503600164496,1.1661109510439618,0.9949469783098893,0.9760677940616357,1.0213132041955568
2018-03-16,8260.0,0.0023053186445256128,1.1717021660859654,0.9884282742299046,0.9613555707303021,1.0183955823130537
2018-03-17,7824.8,-0.05412641053874062,1.178023239027414,0.9461398853293832,0.9688145190421753,0.9731608047977929
2018-03-18,8189.99,0.045614499868865566,1.001564346010492,1.0063776378035851,0.9963352809363761,0.976946244244713
2018-03-19,8600.0,0.04884952639645054,1.097524565049576,1.071047080807483,0.9641580666102336,0.9550607636128077
2018-03-20,8909.98,0.03540979355182515,1.1426617752448545,1.0743961437511935,0.972683263920942,0.9675665232677653
2018-03-21,8885.0,-0.002807535204672574,0.6858752457117232,1.0134723183001773,0.9706339427597742,0.9389850144521281
2018-03-22,8722.9,-0.01841271016713497,0.7208293358367847,0.9636436856089029,0.9312203628590262,0.9166886455251155
2018-03-23,8898.03,0.019878152482853885,0.723372119733749,0.9715301390605554,0.9357870261468079,0.9111942640719548
2018-03-24,8546.86,-0.04026593988898665,0.6512167158625427,0.9582927034742124,0.9190341238496433,0.9090848432761383
2018-03-25,8470.15,-0.00901574596303241,0.600272714662957,0.8356610758592053,0.9158336682617937,0.90893680759008
2018-03-26,8134.23,-0.04046713461426167,0.5455917136115561,0.8326906386982227,0.9210229322872177,0.868781689355746
2018-03-27,7795.51,-0.04253315653105258,0.45079699887420244,0.8481695407681277,0.902355425894687,0.8686229145362314
2018-03-28,7949.3,0.019535947550118272,0.5229819834503345,0.6478822240702315,0.8690632764744914,0.8741117880895573
2018-03-29,7090.14,-0.11437878800473698,0.8849235231100383,0.8608703739696474,0.9448900709210929,0.917467210920888
2018-03-30,6840.23,-0.035883729670260725,0.780704200578943,0.8666815864695412,0.9489851119661461,0.9148913470616208
2018-03-31,6923.91,0.012159282162465812,0.8576886339588311,0.8452008387791872,0.9410224947930704,0.8986172078174068
2018-04-01,6813.01,-0.016146619389951777,0.8485300258905203,0.7907683617151473,0.8447622850891244,0.8947451745095891
2018-04-02,7056.0,0.03504429913185516,0.9650291313822772,0.7630344199998095,0.8616580296109192,0.9145788037125112
2018-04-03,7405.21,0.04830548782990235,1.0564028316834162,0.7889450979790293,0.8965690905148116,0.924920428898635
2018-04-04,6796.1,-0.08583488829500112,1.1620697138795746,0.8681263298517348,0.8447032670976713,0.9325170641281355
2018-04-05,6770.76,-0.0037355776454287993,0.8662729555317743,0.8717007921269065,0.8416148820450468,0.9114971364302907
2018-04-06,6601.39,-0.025333107675319738,0.8477163282285639,0.8466088504027259,0.8425124397465156,0.9125570030155103
2018-04-07,6895.8,0.043632297701987996,0.9144811325437,0.9005699663062805,0.8490492739709152,0.9218839885748897
2018-04-08,7018.0,0.017565746540392356,0.9119719991411911,0.9159017660767519,0.8256501458607032,0.8616775145074773
2018-04-09,6782.72,-0.03410007571887251,0.9065312430618866,0.9111901688669155,0.7944337136508031,0.8577369578244682
2018-04-10,6843.9,0.008979543142650856,0.8026923435804562,0.9021970461013812,0.7734348976993334,0.8594853869216601
2018-04-11,6953.79,0.01592909009794851,0.5108614697942274,0.8991431613369513,0.7816486849434494,0.7725459956541412
2018-04-12,7923.0,0.1304830873003545,1.0420183954290598,0.9645403317813637,0.9796259742624874,0.9153006895388722
2018-04-13,7877.41,-0.005770752343539542,0.9960052681689292,0.9380227829511296,0.9737576469173617,0.9153225373846384
2018-04-14,7999.01,0.015318614382607587,0.9851336842164522,0.93835767179622,0.9653922046566064,0.8956755226305793
2018-04-15,8355.0,0.043542378025184125,0.9970883709106639,0.9405987755417065,0.9842512890115578,0.894303730797678
2018-04-16,8064.92,-0.035336369924218125,1.0015693778264698,0.9659010809155106,0.9806894604016826,0.8846468479488112
2018-04-17,7885.02,-0.022559035249717883,1.0561552158084537,0.9537578729491268,0.9684907189642956,0.875963097845508
2018-04-18,8173.0,0.03587128166057163,1.0610213584593586,0.8237525423787999,0.9766965840158673,0.8879423963825626
2018-04-19,8278.0,0.012765354792547949,0.5568215153132766,0.8185324409666151,0.8354476404220574,0.8877538030559207
2018-04-20,8856.98,0.06760445539741865,0.695245467656913,0.8294898309452708,0.8489484775908963,0.9197078090039098
2018-04-21,8915.31,0.006564174841321903,0.6991999074664178,0.8226518873963908,0.8492862835998871,0.9075665428055703
2018-04-22,8787.02,-0.014494390964487373,0.6829730677241603,0.8396190410695966,0.8483130039243905,0.9086402218166166
2018-04-23,8934.01,0.016589709647960537,0.5816365557498934,0.7932094209951849,0.8426804052981619,0.8964455249760445
2018-04-24,9619.99,0.07397788292728111,0.6225412029486459,0.8368274858577707,0.8696550238927508,0.9143504329593549
2018-04-25,8869.99,-0.08116955625089858,0.9978017332469575,0.9959110206196599,0.8601976863937486,0.9672110377862541
2018-04-26,9266.0,0.043678118069319885,1.0244395170077456,0.7981224930304318,0.8663723064161136,0.8692780261932427
2018-04-27,8915.35,-0.03857727677528815,0.9859424510132787,0.8344425613805867,0.8792714065523454,0.8712337463064135
2018-04-28,9348.0,0.047387906457443105,1.042557094157529,0.8571884751265667,0.8816932304885556,0.881926759500002
2018-04-29,9419.0,0.0075665091640684835,1.0272420309677182,0.8384747922006082,0.8820416791729095,0.8762986853461765
2018-04-30,9246.01,-0.018536818726453352,1.0445417402638588,0.8179156387075058,0.8688365757277484,0.8782448972302409
2018-05-01,9071.48,-0.019056680995625856,0.872079608836535,0.8142169201235031,0.8800267572942483,0.8718204802158217
2018-05-02,9247.84,0.019254584623693977,0.6301626179382095,0.8037530708669463,0.8803090976169047,0.7997229585750346
2018-05-03,9750.0,0.05287727426746116,0.6661331296663459,0.8347705141133261,0.7405891179176037,0.8116522061700897
2018-05-04,9713.99,-0.003700170528775011,0.5591043192708604,0.7781495069255195,0.739840436613709,0.8015269661698671
2018-05-05,9864.0,0.015324651381062362,0.4786992409854112,0.7794236775220825,0.7398412321402202,0.7937606102689385
2018-05-06,9659.01,-0.02100060736155858,0.5216176292909824,0.7852001762785404,0.7353251019557033,0.8027825021872357
2018-05-07,9365.0,-0.030911822604432787,0.5598140590506961,0.8056937406583607,0.7309044086714745,0.8004182966754116
2018-05-08,9187.56,-0.019128940766176317,0.55997826014215,0.7113144309016776,0.7284987070367807,0.808022638350618
2018-05-09,9310.0,0.013238696159100179,0.5501810453787844,0.570478453448143,0.7183277438302835,0.8078374253231592
2018-05-10,9002.2,-0.03362009937998715,0.38264928621539934,0.5537551421076249,0.7363969464909402,0.6862611212879155
2018-05-11,8400.0,-0.0692372860597206,0.5558650161530276,0.6277089709413769,0.7416415191394033,0.7356564333272643
2018-05-12,8465.94,0.007819349052131747,0.528176644031672,0.5657697315853378,0.7419405806180887,0.7343586749068135
2018-05-13,8679.71,0.024937063074479248,0.6274281768708486,0.5850196813535732,0.7484543974809198,0.7231259091041744
2018-05-14,8663.34,-0.0018877884641445746,0.618354470773134,0.5810362681390966,0.7446710390969368,0.7101461863309763
2018-05-15,8462.0,-0.023514777213858397,0.6226041494299736,0.584575067386032,0.6717705031013773,0.710611359710713
2018-05-16,8330.0,-0.015722096119124375,0.5859290541116398,0.5710063814990157,0.5885694649494972,0.7022451312128295
2018-05-17,8041.46,-0.03525279743391406,0.589044966054405,0.4794918689567043,0.5659030736835429,0.7124005972539874
2018-05-18,8239.81,0.02436662665827028,0.4460252659211489,0.5160492662468482,0.5621262007920367,0.6720442486025295
2018-05-19,8233.49,-0.0007673022782413454,0.43788183862713553,0.4985849322822593,0.5161431084468772,0.6712165512240307
2018-05-20,8526.98,0.035025271141501564,0.4822205197143783,0.5522280592143108,0.5414342811698332,0.6832979265387483
2018-05-21,8381.24,-0.01723937935867626,0.493572954907911,0.5412326422793385,0.5408575274540889,0.68239237211837
2018-05-22,7977.11,-0.04941968442854542,0.5812169503967903,0.5795750634358021,0.5696384337929692,0.6401020293973241
2018-05-23,7501.95,-0.06141320373102391,0.6980032167760665,0.619195392687321,0.6023894949497046,0.6124002910982732
2018-05-24,7575.01,0.009691684778452453,0.6939424675327227,0.6229395870174945,0.5442744728394174,0.5869059456662685
2018-05-25,7457.0,-0.015701482964916948,0.6362920159507914,0.5400910445084739,0.5432253461027334,0.5760827054515596
2018-05-26,7333.96,-0.016637572977028725,0.6260563601476049,0.5337348063185895,0.5294173427760233,0.540586546647825
2018-05-27,7338.99,0.0006856153939101124,0.48789947224839975,0.5022794932588361,0.5319822394234434,0.5383596762211579
2018-05-28,7099.0,-0.03324730192129037,0.49319288732663275,0.5100426090210094,0.533497835202766,0.5444999764062508
2018-05-29,7461.29,0.04977439246110214,0.6679377616730549,0.6016212626128153,0.5934702413070378,0.5833847584350126
2018-05-30,7375.96,-0.011502258272255131,0.5109725878572382,0.6006805416907003,0.5847574165647924,0.5751993798656839
2018-05-31,7485.01,0.014676290629947557,0.51935877076938,0.5927326726187243,0.585460751137582,0.5356502125918602
2018-06-01,7521.01,0.0047980835777630265,0.506698124150702,0.5735084370986517,0.524103262210831,0.5377562545928172
2018-06-02,7640.03,0.015701092418484074,0.4909257203017092,0.5842109087321412,0.5287037524401794,0.5379894188484324
2018-06-03,7714.26,0.009669034297781922,0.48947064238429466,0.5482569555603237,0.5166801099642367,0.5402283063218533
2018-06-04,7487.0,-0.02990238092152404,0.4730064585803392,0.5585134887352017,0.5261063485466263,0.5396622918318612
2018-06-05,7625.0,0.018264139244927237,0.3373861041500258,0.5236160365306468,0.5309091522195091,0.5460808745099255
2018-06-06,7658.84,0.004428213760099597,0.31425925775323194,0.41479864317558196,0.5301001709331234,0.5426570603998894
2018-06-07,7691.08,0.004200679535544633,0.30434829086492043,0.4126881432260925,0.5128893924186096,0.53467209435816
2018-06-08,7603.44,-0.011460439324659283,0.32341134963046925,0.4083900566567128,0.500726745357612,0.4795985463880215
2018-06-09,7491.73,-0.014801030973022017,0.3172037740360748,0.4062158318663326,0.5025762333460758,0.4792979226305782
2018-06-10,6764.99,-0.1020389620663794,0.7627714126701514,0.6670386787337842,0.6175714846168714,0.58249524625974
2018-06-11,6872.0,0.015694401256895665,0.7927212825604413,0.6572701000749142,0.6267163766395348,0.5887820885613575
2018-06-12,6530.0,-0.05104824139361455,0.7884356105937653,0.6340987935267262,0.6286454874616472,0.6065417689433608
2018-06-13,6292.78,-0.03700399883342597,0.7597234466230758,0.6495159300816321,0.5994396832707579,0.6144244593106641
2018-06-14,6635.98,0.05310341400496915,0.9454394638177434,0.718691615485117,0.6486155983726435,0.6473005661062495
2018-06-15,6388.9,-0.037944248863875166,0.9483852701832929,0.7293771576353225,0.661008386499897,0.6457569753435072
2018-06-16,6483.98,0.014772409756933736,0.9905760696140958,0.7284140619933903,0.6659168107287392,0.650880296220183
2018-06-17,6449.61,-0.005314855489628235,0.7149337519173434,0.7200309059798069,0.6653090605736217,0.6303589285843054
2018-06-18,6712.46,0.03994583692225749,0.7798900105973214,0.7606047481973907,0.6807071566459775,0.6547861115106874
2018-06-19,6741.21,0.004273933248472515,0.6684322254119188,0.7504306740394066,0.6420704192812938,0.6372559331470734
2018-06-20,6761.51,0.003006803857909355,0.5727157933701792,0.7497620070707895,0.6421692324461935,0.603074493833332
2018-06-21,6718.84,-0.006330717304896108,0.44990047478171336,0.7465163054719972,0.6368849863643608,0.6010317662568314
2018-06-22,6045.0,-0.10568403652030066,0.8769331342748138,0.8934835100270243,0.7600620382285453,0.7032537305812867
2018-06-23,6149.98,0.017217345713862166,0.8809477946143481,0.9098823236083058,0.761038081874252,0.707912600623515
2018-06-24,6136.97,-0.0021176947675519654,0.8817445435083066,0.7711989233148585,0.7569605561193111,0.7076115684006219
2018-06-25,6252.0,0.018570277546163937,0.8239846781983096,0.7737065215738959,0.7617046776958112,0.705752375819733
2018-06-26,6070.78,-0.029414314919623725,0.8240142119830909,0.7463335864223243,0.7569557032729938,0.6808435702507857
2018-06-27,6133.73,0.010315950128999891,0.8353243079152525,0.7286327143494498,0.7595187647520656,0.6836031691690279
2018-06-28,5853.98,-0.04668127597212111,0.8633675752044713,0.6947650024555047,0.770991479457665,0.6936252861760105
2018-06-29,6197.92,0.057091980096289824,0.6510131952804574,0.7506481467116166,0.8245929423285366,0.7320921026779487
2018-06-30,6390.07,0.03053147105325548,0.6746630685138206,0.7648125956518375,0.8410028418022055,0.7401975260591062
2018-07-01,6356.81,-0.005218543750520015,0.6771518125485778,0.7647976464595553,0.7323825989628804,0.7377813941428655
2018-07-02,6615.29,0.03985695716859989,0.7191903257489296,0.764664051738685,0.7503244810225997,0.7512633576369874
2018-07-03,6513.86,-0.01545142191173791,0.6809724327681216,0.7674421818073555,0.7218311215391418,0.7473525832750455
2018-07-04,6586.98,0.01116275891798502,0.6810189758827955,0.7701955282246461,0.7046385999856658,0.7489710396565953
2018-07-05,6529.2,-0.00881054907261458,0.5258843902501956,0.7707028802928675,0.6693679113193682,0.7481928519695656
2018-07-06,6609.78,0.012265946107273903,0.3937123093107115,0.5198626957427623,0.6509594545097959,0.7506872235389926
2018-07-07,6756.98,0.02202567426719631,0.3697257537594581,0.5232457986910414,0.6543279333627846,0.7559454195599062
2018-07-08,6712.1,-0.006664176929376997,0.37299705310314585,0.5259108494151284,0.6546259763028747,0.660616617600406
2018-07-09,6662.12,-0.0074741155247471025,0.26675543777754257,0.5258001392384327,0.6338512663309421,0.6583349720596652
2018-07-10,6296.91,-0.05637871533387014,0.49036532574920033,0.5889238503105503,0.6748719851815346,0.6640578017388828
2018-07-11,6378.07,0.01280650687076354,0.4937602900711806,0.5899749238162918,0.6777596677738004,0.6520961590015915
2018-07-12,6250.57,-0.020192884165139598,0.5063396931670984,0.5410895981239989,0.681538422846705,0.6252829681454826
2018-07-13,6214.57,-0.00577612447044897,0.4824436618812644,0.45913085952456156,0.5149151434677258,0.6110034830506766
2018-07-14,6251.99,0.006003277950393231,0.43131375243144093,0.42976493879752864,0.510700776698223,0.6087618601448567
2018-07-15,6353.01,0.01602890327286976,0.47446997987768824,0.43829591751680097,0.5144096466183756,0.6117298058259205
2018-07-16,6723.35,0.05665782588138392,0.6652445423941427,0.48693444363484,0.5597831046245079,0.6294019916353181
2018-07-17,7317.44,0.08467399780455213,0.7000070020009791,0.6364685424880084,0.6345779011197449,0.6996975663134587
2018-07-18,7381.9,0.008770518023086779,0.7036384925962943,0.6362845860082784,0.6345474082529668,0.7000155782184081
2018-07-19,7466.21,0.011356449556526297,0.6239765088187798,0.6294980038909795,0.5861933044660277,0.6996950615679554
2018-07-20,7337.53,-0.01738523387631885,0.6636198650500207,0.6439839701835304,0.5624257445610529,0.5743798193969663
2018-07-21,7398.78,0.008312848021666184,0.6600670150135732,0.6390638041034966,0.5537698159474397,0.5731202088862395
2018-07-22,7394.79,-0.0005394235599317676,0.6827810853818289,0.6362856494722093,0.5522302682272702,0.5728238337042818
2018-07-23,7721.01,0.04316948630123779,0.6467577387874849,0.656350199117487,0.5559650802374649,0.5864619124283984
2018-07-24,8397.24,0.08395789593441798,0.6423917132977306,0.6457061536626937,0.6309431744293392,0.6310492506003059
2018-07-25,8175.64,-0.026744079248490246,0.7249144379254986,0.6891582906798336,0.6514236190050202,0.6460649121139365
2018-07-26,7920.0,-0.031767795354452955,0.7996469445822356,0.7092845190748268,0.670460418188587,0.6303478585107082
2018-07-27,8188.57,0.033348073619131544,0.7837753285659264,0.702249724954628,0.6779416617915314,0.6123453182593943
2018-07-28,8225.04,0.004443880416028875,0.7864799039238067,0.7031484277630619,0.6763049563928674,0.607716855843985
2018-07-29,8211.0,-0.001708441134843017,0.787940172035858,0.7114553512656286,0.674474854686614,0.6067367831144945
2018-07-30,8173.92,-0.004526120762384564,0.7587831814196647,0.6870697647637617,0.6732238605495792,0.5974523242299692
2018-07-31,7730.93,-0.05571943212300709,0.5519494299034851,0.6545334018304853,0.6720467874532337,0.6349295664206758
2018-08-01,7604.58,-0.016478468479518643,0.5398994575743663,0.6619415242657624,0.6806667604682434,0.6397851246136126
2018-08-02,7525.71,-0.010425539018218475,0.5095216157712745,0.6627535527257746,0.6743741877992472,0.6402872305100353
2018-08-03,7418.78,-0.014310535167938794,0.3773305187031997,0.6605975973089316,0.6786749611069477,0.643433302110419
2018-08-04,7009.84,-0.05669974692594556,0.44647496264512926,0.7204911670932267,0.7310946608080782,0.6757909550602117
2018-08-05,7024.19,0.002045029831224618,0.4579562669787087,0.7209460149893825,0.7297244577342593,0.6751325752902931
2018-08-06,6934.82,-0.012804807950119665,0.4420327379298278,0.6739551317977176,0.6963029072651039,0.6763767985199366
2018-08-07,6720.06,-0.031458015064116024,0.3618489541471668,0.45569645078252524,0.6054599191525648,0.6531684036219791
2018-08-08,6285.0,-0.06693124102441654,0.4918647332626441,0.5236440159664297,0.6563141265244296,0.697789285183683
2018-08-09,6529.79,0.0382089414640777,0.6816737468017356,0.5923289903318384,0.6796465605881371,0.7073301235270438
2018-08-10,6144.01,-0.06089716005807519,0.737575814476934,0.5770400105354808,0.715753076764684,0.7421973862264464
2018-08-11,6232.35,0.014275845289050121,0.7413840089728392,0.5909968996442555,0.7187278238543122,0.7437627353144612
2018-08-12,6308.33,0.012117513516414526,0.7602814960807213,0.6068935193231729,0.7231037656773373,0.7427485855116516
2018-08-13,6246.35,-0.009873689099789142,0.7611738201284416,0.603962235282275,0.6881513287070566,0.7120441973678067
2018-08-14,6188.08,-0.009372432278415934,0.748615872973609,0.5707512571890833,0.5518704572013428,0.6327067606936116
2018-08-15,6267.16,0.012698440598051607,0.5972888857469733,0.5890705732903758,0.5603810329139601,0.6341026775691353
2018-08-16,6311.75,0.007089674188074853,0.510926901714101,0.5986128283818739,0.5596143948465931,0.6327234413017726
2018-08-17,6584.49,0.04230390778718327,0.33567468028497954,0.6605698803745135,0.5735822450813569,0.6545283455154322
2018-08-18,6387.96,-0.030301914856385295,0.4387647950569813,0.6189535098630039,0.5754802991040039,0.6596426650673474
2018-08-19,6477.53,0.013924296267447166,0.44110547390660915,0.6265566196263043,0.584224578999916,0.663095929530204
2018-08-20,6254.84,-0.03498370080450283,0.5188131737655145,0.6435353708990336,0.5915405510880786,0.6466100126732024
2018-08-21,6480.0,0.035364946308841766,0.5669715939808461,0.6634552858922395,0.5926540092466517,0.5733232108085886
2018-08-22,6360.89,-0.018552205695517878,0.5908770726764645,0.571334119811858,0.5932323309676054,0.5707022645201748
2018-08-23,6525.01,0.025474181105967088,0.614714536729328,0.5513079234147297,0.6097598093992249,0.5771672406698793
2018-08-24,6681.64,0.02372098062355936,0.5576442403186824,0.4488934935725404,0.6217019069063011,0.5690773158259957
2018-08-25,6733.64,0.007752392858191145,0.48630559980825877,0.44674408796844683,0.5805619732165136,0.5701218550565654
2018-08-26,6700.0,-0.005008332859462741,0.4903584275894927,0.4482051297306473,0.5804288079047698,0.5698208578278611
2018-08-27,6908.64,0.030665275803412873,0.3836926107464095,0.4598506602192151,0.5941336506452208,0.5860408320854268
2018-08-28,7076.11,0.02395151948231083,0.3530234288893684,0.457609429758947,0.5857475084884952,0.564891229618955
2018-08-29,7031.22,-0.006364088953719495,0.2936285338886678,0.46426347090656106,0.5034483485286484,0.5628443833683966
2018-08-30,6984.84,-0.0066181465099818294,0.31038927185354104,0.47043299411191847,0.4843667524466548,0.5623146414514995
2018-08-31,7011.21,0.003768210488415819,0.2883267617811097,0.4291185612319435,0.3949494685293161,0.5610395976353539
2018-09-01,7200.01,0.02657211820257529,0.3218730200338141,0.3967054749473913,0.40273867168968625,0.5310799633355046
2018-09-02,7302.01,0.014067237810384827,0.2979082669602742,0.3967605363109315,0.4032837081613932,0.5331829082000173
2018-09-03,7263.02,-0.005353932417028108,0.27546243189832714,0.32842356177559695,0.4002684175326168,0.5311770864488884
2018-09-04,7359.06,0.013136486889629234,0.2446741103771205,0.29987471050675935,0.39423482354738865,0.5178345652583253
2018-09-05,6700.0,-0.09382468079599963,0.7655370482417988,0.5953727443784744,0.5791031634021306,0.5732422149654456
2018-09-06,6516.01,-0.027845300974444133,0.7802766526427386,0.6028472027490117,0.5929485875497258,0.5668546343407008
2018-09-07,6395.54,-0.0186613529871008,0.773106881093072,0.5946149476673818,0.5704627544244015,0.5245225517546281
2018-09-08,6185.05,-0.03346578254922664,0.7040154982772867,0.6104770476983752,0.5735337193146249,0.5368968711857393
2018-09-09,6250.81,0.010575965464806937,0.6935975895979654,0.6163954374303822,0.5720543556615723,0.5364446320364034
2018-09-10,6312.0,0.009741528192617485,0.7238158735357024,0.5911880114673639,0.5546835619660411,0.5364005320783198
2018-09-11,6294.91,-0.002711213210626239,0.6877636794260409,0.5679064225808294,0.5332215345770036,0.5353024641260712
2018-09-12,6338.62,0.006919708808447703,0.3545469894065048,0.5732399439629408,0.5288069801014161,0.533943393745689
2018-09-13,6487.38,0.023197672069712332,0.3712422938421632,0.594223850994507,0.5268740894128956,0.5398047676141321
2018-09-14,6476.63,-0.0016584378543234896,0.3399884156460841,0.5925481518839203,0.516297011081268,0.5171704979222447
2018-09-15,6514.96,0.0059007575235102555,0.16580327672967243,0.5699418243887678,0.5157498998113519,0.505438264635846
2018-09-16,6505.0,-0.0015299589158250337,0.17461249837657059,0.559106974296741,0.5155307852967848,0.5030476043310014
2018-09-17,6248.69,-0.04019927018530844,0.36870941380503724,0.5818752116276208,0.5197114062030551,0.5082971373725311
2018-09-18,6336.45,0.013946832938242788,0.3844991411673316,0.5828229288585346,0.5112214653304382,0.49380802508928984
2018-09-19,6391.89,0.008711324587229894,0.3864071720743469,0.3675550965343668,0.5144789310822455,0.490357283494549
2018-09-20,6492.0,0.015540650347712062,0.3631396081223832,0.3528814909365309,0.521096592428138,0.48470765888550726
2018-09-21,6759.02,0.040307259479100535,0.46337159309112563,0.39276327160926633,0.5517423047772317,0.49924588877702114
2018-09-22,6723.05,-0.005335988516169763,0.4707069568727009,0.34028472159696593,0.5377144935294447,0.4988804716409058
2018-09-23,6708.0,-0.0022410766543132558,0.4712880055454796,0.3416909130247191,0.5323937958992067,0.49860910427864663
2018-09-24,6581.39,-0.01905487473246544,0.36154648554212926,0.3616253566419851,0.536062217448427,0.4895619939663058
2018-09-25,6447.54,-0.020547306519357253,0.40660372921419585,0.3804895203132241,0.5340062456953195,0.4843366273623592
2018-09-26,6465.12,0.002722910827337732,0.40330942255796653,0.37947860563064945,0.3724662850120227,0.4846762439626911
2018-09-27,6689.13,0.0340622473040466,0.4603250084545607,0.4004659220230772,0.382445168510574,0.5024956375445937
2018-09-28,6634.58,-0.008188455738147228,0.3491689191375226,0.40360243049141886,0.3749131439516506,0.5026409048767866
